event,site,white,white_elo,black,black_elo,result,termination,time_control,opening,moves
Rated Bullet game,https://lichess.org/oxs6prf1,fil77,1413,tanha,1624,0-1,Time forfeit,60+0,Queen's Pawn Game,1. d4 d5 2. f3 Bf5 3. h4 Nc6 4. g4 Bg6 5. h5 Bxc2 6. Qxc2 Nh6 7. e4 Nxd4 8. Qd3 e5 9. f4 Bb4+ 10. Bd2 Bxd2+ 11. Nxd2 dxe4 12. Qxe4 f5 13. Qxe5+ Qe7 14. Qxe7+ Kxe7 15. Nc4 Nc2+ 16. Kd1 Nxa1 17. Ne5 Nxg4 18. Bc4 Nxe5 19. Be2 Rhd8+ 20. Ke1 Nc2+ 21. Kf2 Ng4+ 22. Kg3 Rd2 23. Bxg4 fxg4 24. Rh2 Rf8 25. Rxd2 Ne3 26. Re2 g6 27. Rxe3+ Kf6 28. Ne2 gxh5 29. Nd4 Kg6 30. Re6+ Kf7 31. Re5 Re8 32. Rxh5 Kg6 33. Rh4 Re3+
Rated Bullet game,https://lichess.org/wohuhpgd,fil77,1408,gautham,1471,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nf6 3. h4 Nc6 4. g4 e5 5. g5 Nd7 6. c3 e4 7. e3 exf3 8. Nxf3 Bd6 9. Bd3 Qe7 10. Nbd2 Bg3+ 11. Ke2 Nf8 12. Nf1 Bd6 13. Kd2 Ng6 14. Kc2 Be6 15. Bxg6 hxg6 16. h5 gxh5 17. Qd3 g6 18. Nh4 Qd7 19. Nxg6 fxg6 20. Qxg6+ Bf7 21. Qg7 O-O-O 22. g6 Rdg8 23. Qf6 Bxg6+ 24. Kd2 Qg4 25. Qf2 Kb8 26. Qe2 Qf5 27. Ng3 Qc2+ 28. Ke1 Bxg3+ 29. Kf1 Rf8+ 30. Kg1 Qxe2 31. Rxh5 Qf2+
Rated Bullet game,https://lichess.org/kv8lhko4,gautham,1513,fil77,1399,0-1,Normal,120+0,Queen's Pawn Game: Zukertort Variation,1. d4 d5 2. Nf3 f6 3. Nbd2 c6 4. c4 e6 5. cxd5 exd5 6. e4 Qe7 7. Be2 dxe4 8. Nh4 f5 9. Bh5+ g6 10. Bxg6+ hxg6 11. Nxg6 Qg7 12. Nxh8 Qxh8 13. Nb3 Bb4+ 14. Bd2 Bd6 15. Qe2 Be6 16. O-O-O Bxb3 17. axb3 Qxd4 18. Bc3 Qb6 19. Qh5+ Kd7 20. Qxf5+ Kc7 21. Qf7+ Ne7 22. Be5 Qc5+ 23. Bc3 Nd7 24. Rhe1 Rf8 25. Qh7 Rxf2 26. Qxe4 Bf4+ 27. Kb1 Bd6 28. Re2 Nf6 29. Qd3 Nfd5 30. Rxf2 Nxc3+ 31. bxc3 Be5 32. Rc2 Nd5 33. Qh7+ Kb6 34. c4 Qd4 35. Rdd2 Qa1#
Rated Bullet game,https://lichess.org/3wr9nean,fil77,1413,gautham,1453,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nf6 3. h4 Nbd7 4. g4 c5 5. g5 Nh5 6. e4 cxd4 7. Qxd4 e6 8. e5 Bc5 9. Qd3 O-O 10. f4 f5 11. gxf6 gxf6 12. exf6 Ndxf6 13. Be3 Bxe3 14. Qxe3 Ne4 15. Nd2 Nhg3 16. Rh2 Qf6 17. Nxe4 dxe4 18. Qxg3+ Kh8 19. Rg2 Qf7 20. O-O-O Bd7 21. Be2 Rg8 22. Qh3 Rxg2 23. Qxg2 Rg8 24. Qh2 e5 25. Nh3 exf4 26. Nxf4 e3 27. Rg1 Rxg1+ 28. Qxg1 Qxa2 29. Qxe3 Qa1+ 30. Kd2 Qxb2 31. Bd3 Qb4+ 32. Ke2 Bg4+ 33. Kf2 h5 34. Ng6+ Kg7 35. Qe5+ Kg8 36. Qe8+ Kg7 37. Qe5+ Kg8 38. Ne7+ Kf7 39. Bg6+ Kf8 40. Qh8+
Rated Bullet game,https://lichess.org/ya0hw479,gautham,1408,fil77,1425,1-0,Normal,120+0,Queen's Pawn Game: Zukertort Variation,1. d4 d5 2. Nf3 f6 3. c4 c6 4. cxd5 cxd5 5. Nc3 e6 6. e4 Ne7 7. exd5 Nxd5 8. Bd2 Nc6 9. Bb5 Bd7 10. Be3 a6 11. Bxc6 Bxc6 12. Qd3 Bd6 13. a3 Qc7 14. Nd2 O-O-O 15. Nde4 Bxh2 16. O-O-O Bf4 17. Kb1 Bd6 18. Rc1 Qe7 19. Nc5 Bxc5 20. dxc5 Nxe3 21. Qxe3 Rd5 22. Nxd5 Bxd5 23. f4 Rd8 24. f5 Bxg2 25. Rhe1 Bd5 26. fxe6 Bxe6 27. Qxe6+ Qxe6 28. Rxe6 Rd7 29. c6 bxc6 30. Rcxc6+ Kd8 31. Rxa6 Re7 32. Ra8+ Kd7 33. Rb6 Re6 34. Rb7+ Kd6 35. Rxg7 Ke5 36. Rxh7 Kf5 37. Ra5+ Re5 38. Rh5+ Ke6 39. Rhxe5+ fxe5 40. Kc2 Kf5 41. Kd3 Ke6 42. Ke4 Kd6 43. b4 Kc6 44. Rc5+ Kb6 45. a4 Ka7 46. a5 Kb7 47. b5 Ka7 48. b6+ Kb8 49. a6 Ka8 50. Rc8#
Rated Bullet game,https://lichess.org/pjjwv1po,fil77,1413,gautham,1447,0-1,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c5 3. h4 cxd4 4. Qxd4 Nf6 5. Qd1 e5 6. g4 e4 7. g5 Nfd7 8. f4 f6 9. e3 fxg5 10. fxg5 g6 11. Bh3 Ne5 12. Bxc8 Qxc8 13. Qe2 Nbc6 14. Nd2 Nb4 15. Nb3 Nxc2+ 16. Kd1 Nxa1 17. Nxa1 Qc5 18. Nc2 Rc8 19. Rh2 Nd3 20. Bd2 Nxb2+ 21. Ke1 Nd3+ 22. Kf1 Qxc2 23. Nh3 Qxa2 24. Kg2 Bd6 25. Nf4 Nxf4+ 26. exf4 Bxf4 27. Kh3 O-O 28. Bxf4 Rxf4 29. Qxa2 Rc3+ 30. Kg2 Rg4+ 31. Kh1 Rc1#
Rated Bullet game,https://lichess.org/x1r7gfcv,gautham,1477,fil77,1403,0-1,Time forfeit,120+0,Queen's Pawn Game: Zukertort Variation,1. d4 d5 2. Nf3 e6 3. Nbd2 c5 4. c3 c4 5. b3 b5 6. bxc4 bxc4 7. e4 Bb7 8. exd5 Bxd5 9. Nxc4 Qc7 10. Nce5 f6 11. Qa4+ Nc6 12. Nxc6 Bxc6 13. Bb5 Bxb5 14. Qxb5+ Qd7 15. Qd3 Bd6 16. O-O Ne7 17. c4 O-O 18. c5 Bc7 19. Bb2 Nd5 20. Rad1 Rab8 21. Bc3 Nxc3 22. Qxc3 Qd5 23. a4 Rb3 24. Qd2 Rfb8 25. h3 Qe4 26. d5 e5 27. d6 Bd8 28. d7 Rxf3 29. gxf3 Qxf3
Rated Bullet game,https://lichess.org/p6zjkamw,fil77,1416,gautham,1440,0-1,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c5 3. h4 cxd4 4. Qxd4 Nc6 5. Qd1 e5 6. e4 Nf6 7. exd5 Bc5 8. Qe2 Nd4 9. Qc4 b6 10. b4 Bxb4+ 11. c3 Ba5 12. Bd3 O-O 13. Bd2 b5 14. Qc5 Bb6 15. Qb4 a5 16. Qb2 a4 17. cxd4 Bxd4 18. Bc3 Bxc3+ 19. Qxc3 Qb6 20. Qxe5 Ba6 21. Ne2 Rfe8 22. Qd4 Qxd4
Rated Bullet game,https://lichess.org/3wrqz5to,fil77,1406,alanov1,1348,1-0,Time forfeit,120+0,Queen's Pawn,1. d4 c6 2. f3 d6 3. e4 Be6 4. c3 a6 5. Bd3 a5 6. Be3 g6 7. Nd2 Bg7 8. f4 Na6 9. e5 Bd5 10. Ngf3 Nf6 11. exf6 Bxf6 12. Ne4 O-O 13. Nxf6+ exf6 14. h4
Rated Bullet game,https://lichess.org/xpjha2us,fil77,1415,BjossiSv,1437,0-1,Time forfeit,120+0,Horwitz Defense,1. d4 e6 2. f3 Bb4+ 3. c3 Ba5 4. e4 d6 5. e5 dxe5 6. Be3 exd4 7. Bxd4 c5 8. Qa4+ Nc6 9. Bxg7 Bd7 10. Bxh8 Bb6 11. Qf4 Qe7 12. Nd2 O-O-O 13. Be5 Nxe5 14. Qxe5 f6 15. Qe4 Bc6 16. Qe3 Qd7 17. O-O-O c4 18. Bxc4 Bxe3 19. Kb1 Bxd2 20. Ne2 Qe7 21. Nd4 e5 22. Nf5 Qc5 23. b3 Bxc3 24. Rxd8+ Kxd8 25. Rd1+ Kc7 26. Rc1 e4 27. f4 Qxf5 28. Bxg8 e3+ 29. Rc2 Be4 30. Bxh7 Bxc2+ 31. Kc1 Qh5
Rated Bullet game,https://lichess.org/knk2y2lm,fil77,1405,1a2a3a,1314,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. e4 dxe4 4. fxe4 c6 5. c3 Qc7 6. Nf3 Nd7 7. Be3 b6 8. Bd3 Bb7 9. Nbd2 Ngf6 10. Qc2 Ng4 11. e5 Nxe3 12. Qc1 Nxg2+ 13. Kd1 Ne3+ 14. Ke1 c5 15. Nf1 Bxf3 16. Nxe3 Be7 17. Qc2 f6 18. exf6 Bxf6 19. Bxh7 Rxh7 20. Qxh7 Qf4 21. Qg6+ Ke7 22. Qd3 Qh4+ 23. Kd2 Qf2+ 24. Kc1 cxd4 25. Rf1 Qe2 26. Qxe2 Bxe2 27. Re1 Bg5 28. Rxe2 Bxe3+ 29. Kc2 Bg5 30. Rg1 Bf6 31. Rh1 Rc8 32. h4 dxc3 33. h5 cxb2+ 34. Kb1 a5 35. Rxb2 Bxb2 36. Kxb2 b5 37. h6 Nc5 38. h7 Nd3+ 39. Kb3 a4+ 40. Ka3 Rh8 41. Rh3 Ne5 42. Kb4 Ng6 43. Kxb5 Nf4 44. Rh4 Ng6 45. Rh3 Nf4 46. Rh1
Rated Bullet game,https://lichess.org/oz3jebgi,fil77,1413,E_R,1382,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. h4 Nf6 4. g4 e6 5. g5 Nd7 6. e4 f6 7. c3 Qe7 8. Bd3 e5 9. exd5 Nd8 10. dxe5 Nxe5 11. Be4 f5 12. Bc2 Nxf3+ 13. Kf1 Nxg1 14. Rxg1 Qd6 15. Qf3 Be7 16. Bf4 Qc5 17. Be3 Qb5+ 18. Ke1 Qxb2 19. Ba4+ b5 20. Bxb5+ Qxb5 21. Nd2 Qd3 22. Rd1 Qxc3 23. Qg3 Bb7 24. g6 h6 25. Bxh6 Qxg3+ 26. Rxg3 gxh6 27. g7 Rg8 28. Nf3 c6 29. Ne5 cxd5
Rated Bullet game,https://lichess.org/u8o8kp2f,fil77,1401,E_R,1394,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. h4 Nf6 4. g4 e6 5. c3 Bd6 6. g5 Nd7 7. f4 h6 8. Nd2 hxg5 9. e4 Bxf4 10. e5 Bg3+ 11. Ke2 Bxh4 12. Ndf3 f6 13. Nxh4 Rxh4 14. Nf3 Re4+ 15. Be3 fxe5 16. Nd2 exd4 17. Nxe4 dxe4 18. Bxd4 Nxd4+ 19. Qxd4 e5 20. Qxe4 Qe7 21. Rh8+ Nf8 22. Qg6+ Qf7 23. Qxg5 Qc4+ 24. Kd2 Qd5+ 25. Kc2 Be6 26. Rd1 Qe4+ 27. Rd3 Rd8 28. Qe3 Bf5 29. Qxe4 Bxe4 30. Kd2 Bxd3 31. Bxd3 e4 32. Ke3 exd3 33. Kd2 Kf7 34. Rh3 Ne6 35. Rxd3 Rxd3+ 36. Kxd3 g5 37. Ke4 Kf6 38. b4 g4 39. c4 Kg5 40. c5 Kh4 41. Ke5 Ng5 42. Kf4 g3 43. Ke3 Kh3 44. Ke2 g2 45. Kf2 Kh2 46. c6 bxc6 47. b5 cxb5
Rated Bullet game,https://lichess.org/7n2lvleg,E_R,1405,fil77,1390,1-0,Normal,120+0,Queen's Pawn Game #2,1. d4 d5 2. e3 f6 3. Nf3 Nc6 4. Nc3 e5 5. dxe5 Nxe5 6. Nxe5 fxe5 7. Bd3 e4 8. Be2 c6 9. Bd2 Bd6 10. f3 Bf5 11. fxe4 Bxe4 12. Nxe4 dxe4 13. Bc3 Nf6 14. O-O Qc7 15. g3 O-O-O 16. Bxf6 gxf6 17. Rxf6 Bxg3 18. Bg4+ Kb8 19. Qe2 Rhg8 20. hxg3 Qxg3+ 21. Qg2 Rxg4 22. Qxg3+ Rxg3+ 23. Kf2 Rdg8 24. Ke2 Rg2+ 25. Rf2 Rxf2+ 26. Kxf2 h5 27. Rg1 Rg4 28. Rxg4 hxg4 29. Kg3 Kc7 30. Kxg4 Kd6 31. Kf4 Kd5 32. c3 c5 33. a3 b5 34. b3 a5 35. Kf5 c4 36. bxc4+ bxc4 37. a4 Kd6 38. Kxe4 Ke6 39. Kd4 Kd6 40. Kxc4 Kc6
Rated Bullet game,https://lichess.org/hw0cvjvy,fil77,1380,dr_aibolit,1616,1-0,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 h5 4. g4 hxg4 5. fxg4 Nxg4 6. e4 dxe4 7. Be2 f5 8. Bf4 Nc6 9. c3 Bd7 10. Nd2 e6 11. Bxg4 fxg4 12. Qxg4 Ne7 13. Bg5 c6 14. Nxe4 Qb6 15. Nd6+ Kd8 16. Nf7+ Kc7 17. Nxh8 Qxb2 18. Qd1 Qxc3+ 19. Bd2 Qg3+ 20. Kf1 Nd5 21. Ne2 Qf3+ 22. Ke1 Qxh1+ 23. Kf2 Bd6 24. Qxh1 Rxh8 25. Nc3 Nxc3 26. Bxc3 Rf8+ 27. Ke2
Rated Bullet game,https://lichess.org/c4ldm1ro,fil77,1396,elsanto,1583,0-1,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 e6 3. h4 d5 4. g4 c5 5. g5 Nfd7 6. e4 cxd4 7. Qxd4 Nc6 8. Qd1 dxe4 9. fxe4 Bc5 10. Bd3 f6 11. Nf3 O-O 12. g6 h6 13. Bf4 f5 14. e5 Qb6 15. Qc1 Bf2+ 16. Kd1 Nd4 17. Nxd4 Qxd4 18. Nc3 Nc5 19. Bxh6 Nxd3 20. cxd3 Qxd3+ 21. Qd2 Qf3+ 22. Ne2 Qxh1+ 23. Kc2 Qc6+ 24. Nc3 Bd7 25. Bxg7 Kxg7 26. h5 Rac8 27. Rf1 Qe4+ 28. Kd1 Qe3 29. Qxe3 Bxe3 30. Rh1 Bh6 31. Ne2 Bb5 32. Ng3 Rfd8+ 33. Ke1 Rc1+
Rated Bullet game,https://lichess.org/p33fpubn,fil77,1391,Dfyzwarrior,1337,1-0,Normal,120+0,French Defense: Advance Variation #3,1. d4 e6 2. e4 d5 3. e5 Nc6 4. f4 f6 5. c3 f5 6. Nf3 Be7 7. Bd3 a6 8. Be3 b5 9. Nbd2 Bb7 10. Qc2 Qd7 11. Ng5 O-O-O 12. Nf7 Nh6 13. Nxh8 Rxh8 14. Nb3 Qd8 15. Nc5 Bxc5 16. dxc5 Ng4 17. Bg1 Rg8 18. h3 Nh6 19. Qe2 Nf7 20. a4 Na7 21. axb5 Nxb5 22. Bxb5 axb5 23. Qxb5 g5 24. c6 Qe8 25. Qxb7+ Kd8 26. Ra8+ Ke7 27. Rxe8+ Rxe8 28. Qxc7+ Kf8 29. Bc5+ Kg7 30. h4 gxf4 31. h5 h6 32. Qb7 Kg8 33. c7 Nd8 34. c8=Q Nxb7 35. Qxe8+ Kg7 36. Bf8+ Kh7 37. Qf7+ Kh8 38. Qg7#
Rated Bullet game,https://lichess.org/dky6kq3x,Dfyzwarrior,1215,fil77,1398,0-1,Normal,120+0,Scandinavian Defense: Mieses-Kotroc Variation,1. e4 d5 2. exd5 Qxd5 3. d3 Qd8 4. Nc3 c6 5. Nf3 f6 6. Be3 e5 7. h3 Bd6 8. a3 Be6 9. b4 Ne7 10. Ne2 Nd7 11. c4 Nf5 12. Bd2 Qc7 13. Qc2 O-O-O 14. Ng3 Nxg3 15. fxg3 e4 16. dxe4 Bxg3+ 17. Kd1 Ne5 18. Nxe5 Qxe5 19. Be2 Bf4 20. Ra2 f5 21. Qc1 b5 22. c5 Bxa2 23. Ke1 Bg3+ 24. Kd1 Qxe4 25. Re1 Bb3+ 26. Qc2 Qxc2#
Rated Bullet game,https://lichess.org/hzg2gue0,fil77,1404,Dfyzwarrior,1158,0-1,Time forfeit,120+0,Horwitz Defense,1. d4 e6 2. f3 d5 3. h4 Nc6 4. g4 h6 5. c3 Be7 6. e4 b6 7. e5 Bb7 8. f4 f6 9. g5 fxe5 10. fxe5 hxg5 11. h5 Nh6 12. Bd3 O-O 13. Bg6 a5 14. Be3 b5 15. Nd2 b4 16. Nb1 bxc3 17. Nxc3 Nb4 18. a3 Nc6 19. Nf3 g4 20. Bxh6 gxf3 21. Bxg7 f2+ 22. Kd2 Kxg7 23. Rf1 Bg5+ 24. Kc2 Ba6 25. Qg4 Bxf1 26. Rxf1 Rb8 27. Qxe6 Kh6 28. Ne2 Nxd4+ 29. Nxd4 Rf6 30. Nf5+ Rxf5 31. Bxf5+ Kxh5
Rated Bullet game,https://lichess.org/zbu94fxo,Dfyzwarrior,1304,fil77,1389,1-0,Normal,120+0,Mieses Opening,1. d3 d5 2. e4 dxe4 3. dxe4 Qxd1+ 4. Kxd1 e6 5. Nc3 c6 6. Bd3 f6 7. Nf3 Bd6 8. Re1 Nd7 9. g3 Ne5 10. Nxe5 Bxe5 11. Bf4 Bxc3 12. bxc3 Ne7 13. Bd6 Ng6 14. Kc1 Nf8 15. Kb2 Nd7 16. Rad1 Nb6 17. a3 Bd7 18. e5 Nc8 19. f4 Nxd6 20. exd6 O-O 21. Bc4 b5 22. Bb3 a5 23. f5 Rfe8 24. fxe6 Bxe6 25. Bxe6+ Kh8 26. Ba2 c5 27. d7 c4 28. Rxe8+
Rated Bullet game,https://lichess.org/3byaht0z,fil77,1377,Dfyzwarrior,1395,1-0,Normal,120+0,Horwitz Defense,1. d4 e6 2. f3 d5 3. e4 f6 4. c3 Ne7 5. Bd3 g6 6. Be3 c6 7. f4 b5 8. e5 f5 9. Nf3 Qc7 10. Qc2 Nd7 11. Nbd2 Ba6 12. Ng5 O-O-O 13. Nxe6 Qb7 14. Nxd8 Kxd8 15. a4 bxa4 16. Rxa4 Bxd3 17. Qxd3 Qxb2 18. O-O Ke8 19. Rxa7 Kf7 20. Nf3 Nb6 21. Ng5+ Kg7 22. Qa6 Nc4 23. Rb7 Qxc3 24. Bf2 Ne3 25. Re1 Ng4 26. Bg3 Qxd4+ 27. Kh1 h6 28. Ne6+ Kf7 29. Nxd4 c5 30. Nc6 Ke8 31. Na5 c4 32. Qa8+ Kf7 33. Nc6 Ke6 34. Nxe7 Bxe7 35. Qxh8 h5 36. Qg8#
Rated Bullet game,https://lichess.org/5rompm1u,fil77,1387,pobutoleg,1376,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. h4 Nxd4 4. g4 e5 5. f4 Nf6 6. fxe5 Bd6 7. Qxd4 Bxe5 8. Qxe5+ Qe7 9. Qxe7+ Kxe7 10. g5 Ne4 11. Nf3 f6 12. Nbd2 fxg5 13. Nxe4 dxe4 14. Nxg5 h6 15. Nxe4 Bg4 16. Bh3 Bh5 17. Nf2 Rhf8 18. Bg4 Bg6 19. Bd2 Bxc2 20. Bf3 c6 21. Nd3 Bxd3 22. exd3 Rad8 23. Be4 Kf7 24. O-O-O Kg8 25. Rdg1 Rf2 26. Rh3 Rdf8 27. Rhg3 Rf1+ 28. Rxf1 Rxf1+ 29. Kc2 Rf2 30. Kc3 c5 31. Be3 Rh2 32. Bxc5 Rxh4 33. Bd4 b6 34. Rxg7+ Kf8 35. Rxa7 Rh2 36. Bxb6 Ke8 37. Bc5 Kd8 38. Be7+ Kc8 39. Bf5+ Kb8 40. Bd6+ Kxa7 41. Bxh2 h5 42. Bg6 h4 43. Bf5 Kb6 44. Kd4 Kc6 45. Kc4
Rated Bullet game,https://lichess.org/m8657djz,fil77,1397,cleme1,1588,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nf6 3. h4 Bf5 4. g4 Bd7 5. g5 Nh5 6. e4 Nf4 7. Bxf4 f6 8. e5 c5 9. Ne2 Qb6 10. Qc1 cxd4 11. c3 dxc3 12. Nbxc3 Be6 13. Qd2 Nc6 14. exf6 exf6 15. gxf6 gxf6 16. Bh6 Bb4 17. O-O-O d4 18. a3 dxc3 19. Nxc3 Be7 20. Bg7 Rg8 21. Rg1 Rd8 22. Bd3 Ne5 23. Qe2 Nxd3+ 24. Rxd3 Rxd3 25. Qxd3 Qxg1+ 26. Nd1 Qxg7 27. Qb5+ Kf7 28. Qh5+ Qg6 29. Qxg6+ Rxg6 30. h5 Rg1 31. Kd2 f5 32. Ne3 Bg5 33. Ke2 Bxe3 34. Kxe3 Rg5 35. f4 Rxh5 36. Kd4 Rh3 37. Ke5 h5 38. b4 Rg3 39. b5 h4 40. b6 axb6 41. a4 h3 42. a5 h2 43. Kd6
Rated Bullet game,https://lichess.org/ze2j3c12,fil77,1414,kendoji,1249,1-0,Time forfeit,120+0,Mikenas Defense,1. d4 Nc6 2. f3 g6 3. e4 Bg7 4. e5 d6 5. f4 dxe5 6. fxe5 Nh6 7. c3 Nf5 8. Bd3 O-O 9. Nf3 Be6 10. Ng5 Nfxd4 11. cxd4 Nxd4 12. Be3 Bxe5 13. Nc3 Bg4 14. Qd2 f6 15. h3
Rated Bullet game,https://lichess.org/whvffsqb,fil77,1420,NinjaSquirrels,1430,0-1,Time forfeit,120+0,Modern Defense,1. d4 g6 2. f3 Bg7 3. h4 e6 4. g4 h5 5. g5 Ne7 6. f4 O-O 7. Nf3 c6 8. e4 d5 9. c3 dxe4 10. Nbd2 Qd5 11. Ne5 e3 12. Ndf3 Qe4 13. Qd3 Qxf4 14. Bxe3 Qf5 15. Qxf5 Nxf5 16. Bf4 Nd7 17. O-O-O Nxe5 18. Nxe5 a5 19. Bd3 Nd6 20. Bxg6 fxg6 21. Nxg6 Nf5 22. Rde1 Re8 23. Be5 Bxe5 24. Nxe5 Ng3 25. Rhg1 Nf5 26. g6 Nxh4 27. Rh1 Nf5 28. Rxh5 Kg7 29. Rh7+ Kf6 30. Rf7+ Kg5 31. Rg1+ Kh6 32. Rh1+ Kg5 33. Rg1+ Kh6 34. g7 Nxg7 35. Rgxg7 Rh8 36. Rf6+ Kxg7 37. Rg6+ Kh7 38. Rg5 Rg8 39. Rh5+ Kg7 40. Rg5+ Kh7 41. Rh5+ Kg7 42. Rg5+ Kf8
Rated Bullet game,https://lichess.org/um069p35,NinjaSquirrels,1441,fil77,1409,1-0,Normal,120+0,Hungarian Opening,1. g3 d5 2. Bg2 e5 3. e3 c6 4. Ne2 f6 5. O-O Be6 6. c3 Bd6 7. d4 Qc7 8. dxe5 Nd7 9. exd6 Qxd6 10. Nd2 O-O-O 11. b3 Ne7 12. c4 dxc4 13. Nxc4 Bxc4 14. Qxd6
Rated Bullet game,https://lichess.org/6cgfk3to,fil77,1399,MannyTheKnight,1300,0-1,Normal,120+0,English Defense #2,1. d4 b6 2. f3 Bb7 3. e4 h6 4. e5 e6 5. f4 d6 6. Nf3 dxe5 7. fxe5 Be7 8. Bd3 c5 9. c3 cxd4 10. Qc2 dxc3 11. Nxc3 Nc6 12. Be3 Rc8 13. h4 Bb4 14. g4 Qc7 15. g5 Nxe5 16. Bf4 Nxf3+ 17. Kd1 Qxf4 18. Rf1 Bxc3 19. Qxc3 Rxc3 20. bxc3 Qd2#
Rated Bullet game,https://lichess.org/63ope6v3,fil77,1385,NanoT,1285,0-1,Normal,120+0,Robatsch (Modern) Defense,1. e4 g6 2. d4 Bg7 3. e5 e6 4. f4 b6 5. Nf3 Bb7 6. c3 Nc6 7. Bd3 Nge7 8. Be3 O-O 9. Nbd2 d6 10. Qc2 dxe5 11. fxe5 Nb8 12. h4 Nd7 13. g4 h6 14. g5 h5 15. Be2 c5 16. Qd1 cxd4 17. Nxd4 Nxe5 18. Bxh5 Bxh1 19. Qe2 Bb7 20. O-O-O Nd5 21. Bf2 Nf4 22. Qf1 Nxh5 23. N4f3 Bxf3 24. Nxf3 Nxf3 25. Qe2 Qc8 26. Qxf3 Qc4 27. Kb1 a5 28. Bd4 Bxd4 29. Rxd4 Qc7 30. Qd3 Rad8 31. Rxd8 Rxd8 32. Qc2 Rd6 33. a3 Qd7 34. Ka2 Rd2 35. Qc1 Qd5+ 36. Ka1 Rd1 37. Qxd1 Qxd1+ 38. Ka2 Qe1
Rated Blitz game,https://lichess.org/08gh8fyn,NanoT,1301,fil77,1371,0-1,Normal,0+5,English Opening: Anglo-Scandinavian Defense,1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qd8 4. Nf3 c6 5. g3 f6 6. Bg2 e5 7. O-O Be6 8. e3 Bd6 9. b3 Qc7 10. Bb2 Nd7 11. d4 e4 12. Nxe4 Be7 13. Nfd2 O-O-O 14. a3 Nh6 15. b4 Ng4 16. Nc5 Nxc5 17. bxc5 Bf8 18. Ne4 Qf7 19. Nd6+ Rxd6 20. cxd6 Bxd6 21. h3 h5 22. hxg4 hxg4 23. Be4 Qh5 24. Kg2 Qh2#
Rated Bullet game,https://lichess.org/ejfwda4n,fil77,1380,Yannyi,1488,0-1,Time forfeit,120+0,Queen's Pawn,1. d4 a5 2. f3 b6 3. e4 Bb7 4. e5 e6 5. f4 d6 6. Nf3 Be7 7. Be3 Qc8 8. c3 Bd5 9. Nbd2 Qb7 10. Qc2 h6 11. Bd3 f6 12. Bg6+ Kd7 13. exd6 Bxd6 14. g3 Ne7 15. Bd3 Bxf3 16. Nxf3 Qxf3 17. Qf2 Qxh1+ 18. Bf1 Qe4 19. O-O-O Nbc6 20. Bd3 Qd5 21. Bc4 Qxc4 22. f5 Qxa2 23. g4 Qa1+ 24. Kc2 Qa4+ 25. Kc1 exf5 26. gxf5 Rhe8 27. Qf3 Qb5 28. d5 Ne5 29. Qe4 c6 30. dxc6+ Qxc6 31. Qxc6+ Kxc6 32. Bd4 Bc5 33. Bxc5 bxc5 34. Re1 Red8 35. Kb1 Rd3 36. Rc1 Rad8 37. Ka2 Rd2 38. Rb1 Nc4 39. Kb3 Ne5 40. Rc1 Rb8+ 41. Ka2 Nc4 42. Rb1 Nxb2 43. Ka3 Nc4+ 44. Ka4 Rxb1
Rated Bullet game,https://lichess.org/v0ta18ba,fil77,1372,neurocon2,1420,0-1,Time forfeit,120+0,Englund Gambit,1. d4 e5 2. f3 exd4 3. Qxd4 Nc6 4. Qd1 Bb4+ 5. c3 Bc5 6. e4 Bxg1 7. Rxg1 Ne5 8. f4 Ng6 9. e5 f6 10. exf6 Nxf6 11. Qe2+ Ne7 12. g3 Nd5 13. Be3 Nxe3 14. Qxe3 d6 15. Nd2 Qd7 16. O-O-O Qf5 17. Bd3 Qf6 18. g4 O-O 19. g5 Qe6 20. h4 Qxe3 21. Rg3 Qxf4 22. Rf1 Qxg3 23. Rf3 Qg1+ 24. Kc2 Rxf3 25. Bf1 Rxf1 26. Nf3 Qf2+ 27. Nd2 Bf5+ 28. Kb3 Nd5 29. Nf3 Qxf3 30. g6 Bxg6 31. h5 Bxh5
